Timestamp,Heading,SlaveID,Command,Tick,X,Y,Z
2025-04-28 17:26:10,0xAA,22,0x2,317860,105.000000000,-36.000000000,1485.000000000
2025-04-28 17:26:10,0xAA,22,0x2,317861,155.000000000,-24.000000000,1485.000000000
2025-04-28 17:26:10,0xAA,22,0x2,317861,114.000000000,-50.000000000,1121.000000000
2025-04-28 17:26:10,0xAA,22,0x2,317862,114.000000000,-50.000000000,1121.000000000
2025-04-28 17:26:10,0xAA,22,0x2,317862,165.000000000,-68.000000000,777.000000000
2025-04-28 17:26:10,0xAA,22,0x2,317862,165.000000000,-75.000000000,1096.000000000
2025-04-28 17:26:10,0xAA,22,0x2,317863,91.000000000,-75.000000000,1096.000000000
2025-04-28 17:26:10,0xAA,22,0x2,317863,44.000000000,-119.000000000,1081.000000000
2025-04-28 17:26:10,0xAA,22,0x2,317864,44.000000000,-119.000000000,1111.000000000
2025-04-28 17:26:10,0xAA,22,0x2,317864,33.000000000,-168.000000000,1111.000000000
2025-04-28 17:26:10,0xAA,22,0x2,317864,33.000000000,-144.000000000,1268.000000000
2025-04-28 17:26:10,0xAA,22,0x2,317865,-69.000000000,-144.000000000,1268.000000000
2025-04-28 17:26:10,0xAA,22,0x2,317865,-98.000000000,-231.000000000,785.000000000
2025-04-28 17:26:10,0xAA,22,0x2,317865,-98.000000000,-231.000000000,1104.000000000
2025-04-28 17:26:10,0xAA,22,0x2,317866,-79.000000000,-275.000000000,1104.000000000
2025-04-28 17:26:10,0xAA,22,0x2,317866,-79.000000000,-201.000000000,1355.000000000
2025-04-28 17:26:10,0xAA,22,0x2,317867,-67.000000000,-201.000000000,1355.000000000
2025-04-28 17:26:10,0xAA,22,0x2,317867,2.000000000,-196.000000000,872.000000000
2025-04-28 17:26:10,0xAA,22,0x2,317867,2.000000000,-196.000000000,877.000000000
2025-04-28 17:26:10,0xAA,22,0x2,317868,-35.000000000,-202.000000000,877.000000000
2025-04-28 17:26:10,0xAA,22,0x2,317868,-21.000000000,-223.000000000,1294.000000000
2025-04-28 17:26:10,0xAA,22,0x2,317869,-21.000000000,-223.000000000,1294.000000000
2025-04-28 17:26:10,0xAA,22,0x2,317869,-19.000000000,-81.000000000,1233.000000000
2025-04-28 17:26:10,0xAA,22,0x2,317869,-19.000000000,-60.000000000,866.000000000
2025-04-28 17:26:10,0xAA,22,0x2,317870,-18.000000000,-60.000000000,866.000000000
2025-04-28 17:26:10,0xAA,22,0x2,317870,-136.000000000,-84.000000000,1143.000000000
2025-04-28 17:26:10,0xAA,22,0x2,317871,-136.000000000,-84.000000000,1263.000000000
2025-04-28 17:26:10,0xAA,22,0x2,317871,-82.000000000,-72.000000000,1263.000000000
2025-04-28 17:26:10,0xAA,22,0x2,317871,-82.000000000,65.000000000,831.000000000
2025-04-28 17:26:11,0xAA,22,0x2,317872,-29.000000000,65.000000000,831.000000000
2025-04-28 17:26:11,0xAA,22,0x2,317872,-77.000000000,-36.000000000,789.000000000
2025-04-28 17:26:11,0xAA,22,0x2,317872,-77.000000000,-36.000000000,1227.000000000
2025-04-28 17:26:11,0xAA,22,0x2,317873,-164.000000000,-66.000000000,1227.000000000
2025-04-28 17:26:11,0xAA,22,0x2,317873,-164.000000000,5.000000000,1033.000000000
2025-04-28 17:26:11,0xAA,22,0x2,317874,-49.000000000,5.000000000,1033.000000000
2025-04-28 17:26:11,0xAA,22,0x2,317874,-82.000000000,-11.000000000,875.000000000
2025-04-28 17:26:11,0xAA,22,0x2,317874,-82.000000000,-11.000000000,812.000000000
2025-04-28 17:26:11,0xAA,22,0x2,317875,-167.000000000,16.000000000,812.000000000
2025-04-28 17:26:11,0xAA,22,0x2,317875,5.000000000,83.000000000,1127.000000000
2025-04-28 17:26:11,0xAA,22,0x2,317876,5.000000000,83.000000000,1127.000000000
2025-04-28 17:26:11,0xAA,22,0x2,317876,54.000000000,139.000000000,1172.000000000
2025-04-28 17:26:11,0xAA,22,0x2,317876,54.000000000,151.000000000,635.000000000
2025-04-28 17:26:11,0xAA,22,0x2,317877,62.000000000,151.000000000,635.000000000
2025-04-28 17:26:11,0xAA,22,0x2,317877,24.000000000,194.000000000,927.000000000
2025-04-28 17:26:11,0xAA,22,0x2,317878,24.000000000,194.000000000,1010.000000000
2025-04-28 17:26:11,0xAA,22,0x2,317878,48.000000000,148.000000000,1010.000000000
2025-04-28 17:26:11,0xAA,22,0x2,317878,17.000000000,113.000000000,1063.000000000
2025-04-28 17:26:11,0xAA,22,0x2,317879,42.000000000,113.000000000,1063.000000000
2025-04-28 17:26:11,0xAA,22,0x2,317879,-44.000000000,183.000000000,1030.000000000
2025-04-28 17:26:11,0xAA,22,0x2,317879,-44.000000000,183.000000000,520.000000000
2025-04-28 17:26:11,0xAA,22,0x2,317880,-13.000000000,175.000000000,520.000000000
2025-04-28 17:26:11,0xAA,22,0x2,317880,13.000000000,132.000000000,1116.000000000
2025-04-28 17:26:11,0xAA,22,0x2,317881,13.000000000,132.000000000,1116.000000000
2025-04-28 17:26:11,0xAA,22,0x2,317881,43.000000000,108.000000000,1330.000000000
2025-04-28 17:26:11,0xAA,22,0x2,317881,43.000000000,108.000000000,452.000000000
2025-04-28 17:26:11,0xAA,22,0x2,317882,112.000000000,116.000000000,452.000000000
2025-04-28 17:26:11,0xAA,22,0x2,317882,90.000000000,68.000000000,1013.000000000
2025-04-28 17:26:11,0xAA,22,0x2,317883,90.000000000,37.000000000,1094.000000000
2025-04-28 17:26:11,0xAA,22,0x2,317883,46.000000000,20.000000000,1094.000000000
2025-04-28 17:26:11,0xAA,22,0x2,317883,141.000000000,133.000000000,943.000000000
2025-04-28 17:26:11,0xAA,22,0x2,317884,141.000000000,133.000000000,1035.000000000
2025-04-28 17:26:11,0xAA,22,0x2,317884,173.000000000,158.000000000,1046.000000000
2025-04-28 17:26:11,0xAA,22,0x2,317885,173.000000000,66.000000000,703.000000000
2025-04-28 17:26:11,0xAA,22,0x2,317885,139.000000000,66.000000000,703.000000000
2025-04-28 17:26:11,0xAA,22,0x2,317885,222.000000000,72.000000000,1085.000000000
2025-04-28 17:26:11,0xAA,22,0x2,317886,222.000000000,72.000000000,1116.000000000
2025-04-28 17:26:11,0xAA,22,0x2,317886,173.000000000,37.000000000,1116.000000000
2025-04-28 17:26:11,0xAA,22,0x2,317887,173.000000000,0.000000000,818.000000000
2025-04-28 17:26:11,0xAA,22,0x2,317887,27.000000000,0.000000000,818.000000000
2025-04-28 17:26:11,0xAA,22,0x2,317887,72.000000000,-16.000000000,1039.000000000
2025-04-28 17:26:11,0xAA,22,0x2,317888,72.000000000,-16.000000000,1224.000000000
